symbol,signal_type,entry_price,exit_price,pnl,pnl_pct,label,timestamp,ltq_ratio_2m_5m,ltq_ratio_5m_20m,etq_5m,etq_20m,etq_60m,etq_acceleration,bid_ask_imbalance,spread_pct,smma_gap_pct,price_vs_avg20m,price_vs_avg60m,volume_surge,rsi_14,atr_pct
COALINDIA,BUY,463.04998779296875,446.20001220703125,-16.8499755859375,-3.638910707297369,0,2026-05-27 15:15:00+05:30,1.7327149542149134,2.3066281131968065,68661331.0,119067882.0,151505405.0,2.3066281131968065,-0.7447508772257674,0.05,0.025213671434414404,1.0103478232801462,1.0079670593239425,3.408610711889806,55.41207266591696,1.4100762411323484
TATASTEEL,BUY,204.1999969482422,204.25,0.0500030517578125,0.024487293097505084,1,2026-04-08 15:15:00+05:30,1.326945859938424,1.1316627330996267,19985367.0,70640718.0,232748582.0,1.1316627330996267,1.0,0.05,0.11516131191876154,1.0266387907802443,1.045299715388951,1.046454914290569,70.73984035281464,0.9420324754653128
JSWSTEEL,BUY,1216.800048828125,1242.199951171875,25.39990234375,2.0874343626310767,1,2026-04-10 15:15:00+05:30,1.4892885667009321,1.0523164328458263,1308415.0,4973466.0,17183827.0,1.0523164328458263,-1.0,0.05,0.11731135393566938,1.009880573626069,1.0504582367089652,0.9481112138130856,67.92510104266816,0.86915038143508
JSWSTEEL,SELL,1242.199951171875,1267.800048828125,-25.60009765625,-2.060867707497429,0,2026-06-23 15:15:00+05:30,1.3597432064817288,2.0335039106479784,1969598.0,3874294.0,9270783.0,2.033503910647979,0.22903995688659634,0.05,-0.009612883957369256,0.9738620104381535,0.9669622147591417,2.8322581063393306,27.260346296720613,0.7088605419442707
JSWSTEEL,BUY,1267.800048828125,1230.4000244140625,-37.4000244140625,-2.9499939244073023,0,2026-07-22 11:15:00+05:30,1.7013818885510406,1.565470183494648,2668522.0,6818455.0,12585715.0,1.565470183494648,-1.0,0.05,0.014114436465687314,1.0065100321861111,1.0187237733415562,1.2081057594447915,59.492721506921534,0.6985827877397611
JSWSTEEL,SELL,1230.4000244140625,1276.0,-45.5999755859375,-3.7061097757741828,0,2026-07-24 10:15:00+05:30,0.4290129150727977,0.5454231655628831,818501.0,6002686.0,13588801.0,0.5454231655628831,-0.9999928805353837,0.05,-0.014996182571476467,0.9773922461100985,0.9866537752802651,0.46706395872277084,31.905758707373124,0.728176554544665
HINDALCO,BUY,954.5,1024.5,70.0,7.333682556312206,1,2026-04-07 15:15:00+05:30,1.3785453589248458,1.230479845857893,4993218.0,16231775.0,45536943.0,1.230479845857893,-0.5700637626398162,0.05,0.12474410292438597,1.024820624846928,1.067758968863695,1.4133028558040361,70.08830954683664,1.0206546245396864
HINDALCO,SELL,1024.5,1007.5999755859375,16.9000244140625,1.6495875465165935,1,2026-06-11 14:15:00+05:30,1.1837768338737993,1.0387802475243764,3829721.0,14746992.0,37823148.0,1.0387802475243766,-0.5291900559395979,0.05,-0.15262097890964896,0.9771567608985565,0.9351552672855967,1.7404480368830388,30.292498906315103,0.972679778019143
CIPLA,BUY,1300.0999755859375,1354.4000244140625,54.300048828125,4.176605634013084,1,2026-04-24 13:15:00+05:30,1.1622846944244285,1.0949756278359315,1949845.0,7122880.0,15654000.0,1.0949756278359315,0.5033884356859994,0.05,0.11813329670749821,1.0243581338314052,1.0468791109941724,1.0387257836561892,67.70246041889266,0.9967441343892756
CIPLA,SELL,1354.4000244140625,1403.0,-48.5999755859375,-3.5883029171505454,0,2026-06-19 11:15:00+05:30,0.6597805325163126,0.8523480491312703,624056.0,2928644.0,7958805.0,0.8523480491312703,0.19277319960936215,0.05,-0.022752000109391476,0.998485045008633,0.9853574016861603,0.6145892448230945,42.70903103489446,0.4904739769529601
CIPLA,SELL,1385.9000244140625,1439.5,-53.5999755859375,-3.8675210795669592,0,2026-07-23 14:15:00+05:30,0.7599197829364012,2.3837769916343823,3740102.0,6275926.0,10965923.0,2.383776991634382,-0.43544491586652595,0.05,-0.03889027300033146,0.9814599835925877,0.9708547582311585,2.5586066998099644,36.27668657166125,1.1789377896564124
CIPLA,BUY,1439.5,1418.0,-21.5,-1.4935741576936437,0,2026-07-28 13:15:00+05:30,1.236017741909911,0.5540266517335706,504568.0,3642915.0,12198954.0,0.5540266517335705,0.1592361387818952,0.05,0.0383840460366392,1.015656412557225,1.013407672225956,0.6401504380217835,63.249994051167135,0.8697096048108649
DRREDDY,SELL,1263.5,1333.0,-69.5,-5.5005935892362485,0,2026-06-03 10:15:00+05:30,0.40835462645799575,0.505008507411767,992887.0,7864319.0,18640827.0,0.505008507411767,-0.9999938340496113,0.05,-0.043672780667508106,0.9816146318486596,0.964815603787107,0.4165362155098485,30.946940942486393,0.8441653565987725
EICHERMOT,BUY,7269.0,7009.5,-259.5,-3.5699546017333885,0,2026-04-29 11:15:00+05:30,1.117156364353955,0.8970261138604335,233103.0,1039448.0,3662541.0,0.8970261138604336,0.08550892928645791,0.05,0.015339705300044831,1.0163164296799632,1.0148702907158704,0.9393256947807404,63.07553141935863,0.8245851000014413
EICHERMOT,BUY,7308.0,6973.0,-335.0,-4.584017515051998,0,2026-05-04 13:15:00+05:30,1.2679336214709414,1.0693141703606002,305641.0,1143316.0,3281147.0,1.0693141703606002,0.18479355488418933,0.05,0.030638015891653627,1.0209092210817474,1.0208248454724294,1.4807076435981419,63.76617958264079,0.970657289148797
EICHERMOT,SELL,6973.0,7419.5,-446.5,-6.4032697547683926,0,2026-05-13 14:15:00+05:30,1.0038669231380093,1.759113869651219,453332.0,1030819.0,3209376.0,1.7591138696512192,-0.33637053216475815,0.05,-0.1027116982507332,0.9773395424458717,0.9644725634319713,2.320380947937751,33.15566930686059,1.0665620262547053
EICHERMOT,BUY,7419.5,7110.0,-309.5,-4.171440123997574,0,2026-05-26 11:15:00+05:30,0.5912387826489235,1.1357532232359828,423674.0,1492134.0,3327230.0,1.1357532232359828,0.45219157631971807,0.05,0.12872053204950498,1.0339649724245814,1.0583926421062766,0.5310883607033606,78.46463270786421,0.7630589913018164
EICHERMOT,BUY,7255.5,7181.0,-74.5,-1.0268072496726621,0,2026-06-10 11:15:00+05:30,0.6804580675415156,1.0818839777337106,268694.0,993430.0,4126877.0,1.0818839777337104,0.3521247352530305,0.05,0.05461874632518344,1.0180621669689307,1.016943213487293,0.8839568826781816,66.73036423491163,0.7627716512733203
EICHERMOT,SELL,7181.0,7471.0,-290.0,-4.0384347583901965,0,2026-07-02 11:15:00+05:30,1.6936244975193697,0.4279921612197956,424892.0,3971026.0,6330767.0,0.4279921612197956,-1.0,0.05,-0.034510823457718554,1.0003517460184788,0.9621727605465845,0.3503750152962356,41.819205125774324,0.9199290185209362
HEROMOTOCO,SELL,5177.5,5033.2001953125,144.2998046875,2.7870556192660554,1,2026-05-12 10:15:00+05:30,0.5812720010430124,0.4650093178506595,168742.0,1451515.0,6005088.0,0.46500931785065946,-0.9999745125525679,0.05,-0.003046639059117162,0.9772740142320543,1.0002753051298523,0.447642926211482,41.18824614281584,1.1453427000627734
M&M,BUY,3233.89990234375,3040.89990234375,-193.0,-5.96802640242898,0,2026-04-13 13:15:00+05:30,1.1786139378448324,0.9843401782559189,1566885.0,6367250.0,21843827.0,0.9843401782559189,-0.08130585995433802,0.05,0.0738967054291447,1.0063795014809374,1.046118146890366,1.204622911965207,58.32417787681506,0.9927347003315495
M&M,SELL,3125.0,3130.199951171875,-5.199951171875,-0.1663984375,1,2026-05-15 15:15:00+05:30,1.1313836127891699,1.0401890764681418,1460517.0,5616352.0,22989327.0,1.0401890764681416,-1.0,0.05,-0.06603594667716864,0.994809484365957,0.9666901751116204,0.6101370491883892,38.24873753187207,0.8554077741013996
M&M,BUY,3130.199951171875,3066.60009765625,-63.599853515625,-2.031814405077052,0,2026-06-18 10:15:00+05:30,0.2651671771734025,0.8981022045263978,1813884.0,8078742.0,19954033.0,0.8981022045263978,-0.9999948023327131,0.05,0.024912684501269856,0.9981059394411612,1.0270780065818856,0.4537766071299059,55.71601146162819,0.7553357693189403
TECHM,BUY,1382.300048828125,1379.5999755859375,-2.7000732421875,-0.19533192120455659,1,2026-03-20 09:15:00+05:30,0.9565495723945903,0.5541819778743631,643584.0,4645290.0,12444056.0,0.5541819778743631,1.0,0.05,0.04885480486366434,1.012941180485422,1.0275171978185689,0.0,59.120936591990606,1.1627110348176084
TECHM,BUY,1467.0999755859375,1438.9000244140625,-28.199951171875,-1.922156065786339,0,2026-05-19 15:15:00+05:30,0.678920764511699,0.8125932501782154,2755432.0,13563647.0,21194225.0,0.8125932501782154,-0.6485703970608014,0.05,0.011301532880579524,1.0291971708645529,1.0352090423871276,0.4254535121354958,63.55037023421463,1.0643515376216244
TECHM,SELL,1438.9000244140625,1463.0,-24.0999755859375,-1.6748888162505453,0,2026-06-16 10:15:00+05:30,0.5767886525153747,0.6888315172994635,856930.0,4976137.0,13555995.0,0.6888315172994635,-0.9999949420357295,0.05,-0.02981166895589401,0.9989066276152399,0.9793265511471492,0.7779789004796777,45.09665798403094,0.8942882947049374
TECHM,BUY,1463.0,1438.4000244140625,-24.5999755859375,-1.6814747495514353,0,2026-06-17 14:15:00+05:30,1.201578988036903,1.1155551999487927,1307103.0,4686825.0,13549005.0,1.1155551999487927,-0.5526293963423906,0.05,0.019260279245917458,1.0124882747602586,0.9995570385138967,1.9465669823173293,57.076585705280074,0.7625258495698936
TECHM,SELL,1438.4000244140625,1492.699951171875,-54.2999267578125,-3.775022652681877,0,2026-06-18 11:15:00+05:30,1.0931156193971918,1.005268408824822,1085951.0,4321039.0,13180555.0,1.005268408824822,-0.48666031367624607,0.05,-0.036944710672657595,0.9934044768725045,0.983996837313983,1.4107312186587977,41.805753811146836,0.8330926389480705
BPCL,SELL,297.0,310.3999938964844,-13.399993896484375,-4.511782456728746,0,2026-06-01 09:15:00+05:30,1.0182286727702947,2.5063384204657937,22350969.0,35671111.0,72989614.0,2.5063384204657937,-1.0,0.05,-0.05389569262481297,0.9770058343297551,0.9968394328691019,0.0,35.56546381495677,0.9069572756292185
BPCL,BUY,310.3999938964844,307.3999938964844,-3.0,-0.9664948643653881,0,2026-06-16 10:15:00+05:30,0.22024089848106182,1.0441618658586447,6907391.0,26460997.0,56162284.0,1.0441618658586447,-0.999998356660537,0.05,0.13085996634797978,1.0308268101620932,1.0565459539084252,0.42720788445653934,74.27972574650272,0.9713023234871218
DIVISLAB,BUY,6296.5,6569.5,273.0,4.33574207893274,1,2026-04-17 09:15:00+05:30,0.3193734335839599,1.2980443124350367,199500.0,614771.0,1918539.0,1.2980443124350367,1.0,0.05,0.11781615345604465,1.0181715279041093,1.0482897551798485,0.0,76.95798996322122,0.6455031438697822
BRITANNIA,BUY,5818.0,5515.0,-303.0,-5.207975249226538,0,2026-05-04 10:15:00+05:30,0.5227838202886188,0.7839553044604978,140670.0,717745.0,3362524.0,0.7839553044604978,0.9999660060509229,0.05,0.03865856997133655,1.0197044119129097,1.0176354580715126,0.804024495742218,70.01854856511491,0.7010580996334526
